ID;tahun_lahir;Pendidikan;Status_pernikahan;Pendapatan;jumlah_anak;jumlah_remaja;tanggal_pendaftaran;recency;Spent_wine;Spent_buah;Spent_daging;Spent_ikan;Spent_emas
5289;1975;2n Cycle;Single;41658;1;1;09/11/2012;30;8;4;12;15;29
2587;1972;PhD;Married;29791;1;0;15/05/2014;21;14;0;6;0;0
4405;1956;Master;Married;63915;0;2;30/07/2013;2;622;7;115;30;15
8663;1974;Graduation;Divorced;39996;1;1;22/05/2014;85;11;0;3;0;1
2589;1972;Graduation;Divorced;26759;1;0;07/02/2014;65;25;3;16;8;2
3421;1968;Master;Divorced;63841;0;1;21/04/2013;64;635;15;100;20;131
10490;1969;PhD;Married;51039;1;1;10/12/2012;11;100;64;79;65;109
4094;1961;Graduation;Married;60544;1;1;25/08/2012;92;201;2;43;3;35
9958;1972;Graduation;Married;65685;0;1;29/03/2014;54;642;14;49;0;57
2534;1953;Graduation;Married;37716;0;1;21/04/2014;4;97;1;41;6;41
4188;1957;Graduation;Single;36864;0;1;13/08/2012;53;204;5;39;17;89
6613;1970;Master;Married;44511;1;0;12/10/2012;39;513;7;133;46;14
10827;1967;PhD;Married;36947;1;1;07/08/2012;49;88;3;21;4;29
5491;1951;Master;Together;47352;0;1;11/04/2013;70;172;12;112;8;15
8402;1953;Master;Married;67087;0;1;17/12/2013;40;329;35;222;130;43
8783;1950;Graduation;Married;57045;0;1;08/09/2012;40;296;13;104;11;17
10010;1953;PhD;Divorced;36957;1;1;06/09/2012;43;100;2;16;2;31
618;1977;PhD;Married;69389;0;1;28/09/2012;17;422;7;238;69;15
9121;1972;Graduation;Married;80134;1;0;20/05/2013;40;1218;16;272;104;80
361;1969;Master;Married;43142;1;1;18/02/2014;84;5;1;7;2;4
4310;1944;Graduation;Married;80589;0;0;22/01/2014;25;507;93;520;242;26
2678;1990;Graduation;Single;34412;1;0;13/02/2013;62;52;12;50;4;55
6376;1979;Graduation;Single;57537;1;0;10/06/2013;83;191;56;139;51;100
524;1966;Basic;Together;22634;0;0;16/01/2013;47;2;23;11;8;46
10341;1948;Graduation;Together;51315;0;0;23/02/2014;45;68;28;39;16;41
5654;1972;Graduation;Married;36026;2;1;16/03/2014;34;20;4;10;6;17
4098;1973;Graduation;Married;24639;1;1;28/01/2014;3;20;3;16;0;1
5824;1972;PhD;Together;34578;2;1;11/04/2014;1;7;0;1;0;0
7000;1972;2n Cycle;Single;65704;0;0;13/10/2013;18;279;172;74;38;246
2561;1966;Graduation;Single;63810;0;1;11/11/2012;45;977;12;253;16;101
5229;1969;PhD;Together;54132;0;1;16/02/2014;81;30;1;8;0;3
4086;1959;Graduation;Married;18690;0;0;28/12/2012;77;6;1;7;23;19
2428;1970;Graduation;Married;28164;1;0;04/05/2013;23;3;18;26;11;12
8254;1974;PhD;Married;34596;1;0;13/04/2013;48;14;0;2;0;7
2836;1972;PhD;Married;43269;1;0;16/09/2013;61;10;1;7;0;1
8418;1958;2n Cycle;Single;38741;1;1;30/03/2014;60;7;10;17;8;13
1362;1972;Graduation;Single;31907;0;0;04/03/2013;75;33;87;64;175;74
7152;1983;Master;Married;27100;1;0;05/04/2013;64;12;0;13;2;10
10033;1973;2n Cycle;Divorced;31163;1;0;13/02/2014;54;2;3;10;11;10
9349;1985;Graduation;Married;92533;0;0;19/12/2013;84;693;21;118;110;42
274;1973;Graduation;Single;34853;1;1;23/12/2013;75;9;3;15;2;2
3388;1967;Graduation;Divorced;70844;1;1;30/10/2013;16;129;26;67;3;2
922;1979;2n Cycle;Married;31086;1;1;04/05/2013;79;16;2;11;3;16
8588;1961;Graduation;Married;60544;1;1;25/08/2012;92;201;2;43;3;35
2518;1986;2n Cycle;Together;20491;0;0;25/01/2013;16;5;4;5;4;10
574;1964;Graduation;Married;42523;0;0;23/04/2014;96;14;36;11;3;35
3220;1983;Graduation;Married;39922;1;0;14/02/2013;30;29;12;59;19;36
5967;1952;Graduation;Together;33402;1;1;18/07/2013;60;26;2;19;10;8
1183;1949;Master;Married;36408;1;1;21/09/2013;11;9;1;4;3;3
6856;1979;Graduation;Together;21645;1;0;03/09/2012;75;14;0;23;4;19
4530;1948;Master;Widow;78427;0;0;24/10/2012;36;972;19;595;180;138
1553;1946;Graduation;Together;82657;0;0;27/09/2013;71;966;168;672;246;126
4682;1958;Graduation;Married;51876;0;0;15/10/2013;88;99;27;102;28;6
8204;1971;2n Cycle;Married;78041;0;0;16/12/2012;93;482;35;553;72;17
5221;1957;Graduation;Married;52852;0;1;01/12/2012;93;714;8;99;11;47
1232;1982;PhD;Together;70038;0;0;25/10/2013;54;587;54;348;71;130
1927;1973;2n Cycle;Together;69401;0;1;23/03/2014;41;399;27;159;58;39
5788;1972;Graduation;Together;46053;1;0;17/02/2013;46;56;10;92;19;25
6652;1965;Graduation;Married;77343;0;0;09/06/2014;28;227;151;573;98;31
6246;1953;Graduation;Single;73892;0;0;13/11/2013;40;703;102;601;0;43
5975;1967;PhD;Single;40304;1;0;30/09/2013;82;37;0;17;0;3
6875;1965;PhD;Together;32727;0;0;28/08/2012;38;167;13;180;86;70
4399;1969;Graduation;Together;68695;0;0;25/06/2014;3;458;81;356;106;40
4042;1971;Graduation;Divorced;43300;0;1;13/10/2012;87;91;3;52;2;31
2157;1972;Graduation;Together;26290;1;1;12/01/2013;49;15;8;16;11;22
10133;1970;Graduation;Single;93790;0;0;12/02/2014;16;1302;68;731;89;45
2525;1974;PhD;Married;38410;0;0;14/09/2012;65;153;64;123;116;14
8233;1950;Master;Widow;64866;0;1;26/01/2014;9;508;5;21;7;10
9483;1959;Graduation;Together;57957;0;1;19/08/2013;24;290;59;177;77;29
2945;1955;PhD;Together;46015;1;1;13/04/2014;25;38;0;2;0;6
10403;1978;Graduation;Together;16531;1;0;18/06/2014;43;2;13;6;7;11
5074;1986;Master;Married;28072;1;0;08/07/2013;10;30;0;10;2;5
10524;1963;Master;Divorced;49476;0;1;20/06/2013;29;386;23;95;54;196
4690;1953;Graduation;Married;50725;0;1;13/02/2013;45;443;10;75;0;48
7521;1952;Graduation;Together;83844;0;0;12/05/2013;57;901;31;345;75;191
7196;1950;PhD;Married;41145;1;1;08/02/2014;20;9;0;3;0;1
4406;1970;Graduation;Together;67419;0;1;16/01/2013;29;846;84;352;91;42
9672;1970;2n Cycle;Married;23162;1;1;21/12/2013;82;8;3;9;19;22
4864;1977;Graduation;Married;34380;1;0;02/05/2013;68;72;7;58;13;24
4706;1966;Graduation;Single;34704;0;1;27/04/2013;65;29;0;5;0;5
4070;1969;PhD;Married;94871;0;2;01/09/2012;99;169;24;553;188;144
25;1958;Graduation;Married;65148;0;1;16/11/2012;9;460;35;422;33;153
3697;1954;Graduation;Together;39898;0;1;12/02/2013;20;69;8;26;12;12
217;1956;Master;Single;64857;0;0;23/11/2012;78;556;14;717;210;43
4220;1970;PhD;Married;59892;0;1;02/11/2013;26;73;0;13;0;0
5286;1987;Master;Single;41020;0;0;28/10/2013;68;112;1;54;7;36
9559;1961;PhD;Married;57072;0;1;24/01/2014;79;944;0;60;0;30
2849;1979;Graduation;Single;60474;0;1;01/04/2013;25;265;199;303;234;170
7787;1960;Graduation;Together;62807;0;1;31/08/2012;83;526;28;135;10;99
3102;1981;2n Cycle;Together;19414;1;0;16/10/2013;32;2;3;12;3;7
5868;1980;Graduation;Married;19107;1;0;22/08/2013;49;2;4;9;10;16
8370;1976;2n Cycle;Together;75484;0;1;02/08/2012;50;378;97;259;197;34
9988;1976;Master;Single;70379;0;1;03/03/2013;84;553;25;142;65;8
2939;1970;Master;Together;79419;0;0;22/06/2014;96;751;127;687;20;31
5529;1946;PhD;Together;64014;2;1;10/06/2014;56;406;0;30;0;8
9743;1955;Graduation;Married;76998;0;1;11/01/2013;85;1449;89;161;69;107
5763;1972;Master;Together;49854;1;0;10/11/2013;63;123;17;171;39;30
3478;1971;PhD;Married;60585;1;1;24/06/2013;17;267;42;309;55;21
7494;1950;PhD;Divorced;42873;1;1;21/01/2013;11;209;0;40;3;15
1763;1988;Graduation;Together;87679;0;0;27/07/2013;62;1259;172;815;97;33
7250;1978;Graduation;Together;57867;1;0;01/10/2013;48;344;35;178;15;17
2005;1990;Graduation;Married;35765;1;0;11/12/2013;86;22;3;30;0;15
10770;1959;Graduation;Married;65492;0;0;26/01/2014;73;247;161;295;210;47
6885;1977;Graduation;Divorced;32952;1;0;01/12/2013;36;38;0;12;3;1
2072;1969;PhD;Together;53374;0;1;16/08/2012;34;896;10;101;13;34
9463;1959;Graduation;Together;71706;0;1;13/11/2012;16;931;56;253;91;14
6318;1988;Graduation;Married;68487;0;0;13/01/2013;48;758;12;385;33;89
4093;1975;Master;Together;53253;1;1;11/02/2013;61;216;9;57;20;125
5751;1973;2n Cycle;Divorced;31163;1;0;13/02/2014;54;2;3;10;11;10
3340;1977;Graduation;Married;42014;1;0;17/08/2012;56;244;15;108;4;50
3594;1973;Master;Married;54108;1;1;05/11/2012;74;539;6;91;8;97
3584;1955;PhD;Single;49667;0;0;20/08/2012;35;1181;26;120;17;39
3643;1974;Master;Married;63206;0;0;20/03/2014;65;750;8;125;11;26
851;1972;Master;Married;57136;1;1;09/07/2013;48;306;5;109;21;92
7706;1975;2n Cycle;Together;46772;0;1;07/11/2012;88;350;104;189;197;57
3967;1971;PhD;Married;78931;0;0;25/10/2013;19;331;197;170;58;35
10128;1958;Graduation;Together;53977;0;1;08/06/2013;21;620;16;165;0;82
486;1988;Graduation;Married;84219;0;0;02/02/2014;27;434;137;400;45;45
9;1975;Master;Single;46098;1;1;18/08/2012;86;57;0;27;0;36
9451;1965;Graduation;Married;73538;0;1;25/11/2012;92;811;76;428;99;107
9264;1986;Graduation;Married;79529;0;0;27/04/2014;1;423;42;706;73;197
3865;1977;2n Cycle;Together;20981;0;0;30/04/2013;14;2;12;10;6;30
2853;1980;Graduation;Single;51766;1;0;11/03/2014;74;60;51;87;6;51
1490;1962;Graduation;Married;55759;0;1;28/11/2012;84;675;0;85;10;77
6310;1978;Graduation;Married;33039;1;0;09/09/2013;4;30;8;12;8;12
10380;1972;Master;Married;37787;1;0;20/09/2013;50;40;1;40;4;18
3887;1970;Graduation;Single;27242;1;0;11/11/2012;2;3;17;26;20;39
4278;1983;PhD;Single;87188;0;0;03/06/2013;73;910;111;724;49;55
8643;1971;Graduation;Together;69930;0;0;26/05/2013;21;252;98;827;219;196
1998;1976;Graduation;Single;37697;1;0;07/02/2014;82;34;6;21;11;8
10795;1973;PhD;Married;37401;1;0;06/05/2014;14;19;3;19;3;3
11110;1973;Graduation;Single;3502;1;0;13/04/2013;56;2;1;1;0;1
2408;1976;Graduation;Married;58597;1;1;20/11/2012;20;490;0;184;10;21
202;1948;PhD;Widow;82032;0;0;05/04/2014;54;332;194;377;149;57
7998;1958;Graduation;Together;28087;1;1;11/12/2012;77;53;8;17;13;21
830;1987;PhD;Single;74004;0;0;24/02/2014;5;784;48;560;42;48
3536;1960;Graduation;Together;19740;0;1;24/03/2013;65;7;11;3;10;20
6050;1975;2n Cycle;Married;57036;0;1;11/12/2012;33;1171;43;219;19;47
125;1958;2n Cycle;Together;53083;1;1;15/05/2013;65;215;7;33;3;13
3463;1975;PhD;Married;69283;0;1;14/06/2014;41;674;62;134;0;8
2804;1975;Master;Single;46098;1;1;18/08/2012;86;57;0;27;0;36
3745;1988;2n Cycle;Married;23331;1;0;04/09/2012;92;5;36;7;0;45
9771;1988;2n Cycle;Single;23331;1;0;05/10/2012;97;104;20;101;24;5
451;1989;Graduation;Single;9255;1;0;20/12/2013;91;9;0;7;2;4
10530;1959;PhD;Widow;67786;0;0;07/12/2013;0;431;82;441;80;102
1079;1971;PhD;Married;71969;0;1;16/10/2012;59;1000;0;76;0;10
8920;1967;Master;Single;59235;1;0;12/01/2013;4;448;40;469;80;91
6678;1989;Graduation;Together;31928;1;0;28/03/2014;5;33;4;24;4;5
3852;1961;Master;Together;74881;1;1;08/03/2013;48;505;72;270;36;54
528;1978;Graduation;Married;65819;0;0;29/11/2012;99;267;38;701;149;63
73;1953;PhD;Single;51411;1;2;26/05/2013;81;14;0;3;0;1
5589;1964;Graduation;Divorced;51983;0;1;31/08/2012;95;631;0;115;10;30
10212;1986;Master;Together;42386;1;0;13/01/2013;43;65;4;16;0;11
6365;1987;2n Cycle;Married;30390;0;0;02/09/2013;5;10;12;12;25;20
5636;1963;Graduation;Single;30983;0;0;09/11/2012;50;51;4;50;12;49
591;1957;Graduation;Widow;66033;0;1;20/01/2013;76;293;35;179;46;65
2217;1975;2n Cycle;Married;37284;1;1;29/03/2013;46;11;1;2;2;6
2544;1951;Master;Divorced;57530;0;1;12/10/2013;68;50;1;27;6;1
7725;1965;2n Cycle;Married;76800;0;0;08/03/2014;33;173;26;255;35;81
8091;1956;Graduation;Married;63943;0;1;02/09/2012;50;423;184;368;13;21
7321;1962;Graduation;Together;76081;0;0;23/05/2014;85;292;30;415;63;200
5462;1974;Graduation;Married;67445;0;1;12/08/2012;63;757;80;217;29;11
7791;1967;Master;Married;37054;1;1;15/09/2013;89;12;1;6;0;5
955;1962;Master;Together;47175;1;1;28/10/2012;81;167;2;44;6;19
4037;1976;Graduation;Divorced;31859;1;0;14/06/2013;77;3;1;3;8;5
6642;1961;Graduation;Divorced;27215;2;1;23/01/2013;50;30;5;22;8;28
2793;1976;PhD;Divorced;70179;0;1;21/07/2013;10;532;88;168;69;133
5424;1983;Graduation;Married;39922;1;0;14/02/2013;30;29;12;59;19;36
879;1976;Master;Married;49681;0;2;04/11/2013;66;411;0;26;0;21
9530;1988;Graduation;Married;24645;1;0;01/11/2012;16;5;3;4;4;0
4828;1954;Graduation;Divorced;79865;0;1;18/06/2014;12;71;99;278;185;38
10699;1985;Graduation;Married;44322;1;0;16/06/2014;30;46;0;40;3;3
1497;1952;Graduation;Single;47958;0;1;19/01/2013;8;268;11;88;15;22
7476;1964;Master;Single;63972;0;1;02/12/2012;93;928;63;254;0;12
4390;1954;Graduation;Together;75315;0;1;15/04/2014;14;459;15;171;142;31
10478;1950;PhD;Married;55517;1;1;27/09/2012;53;483;0;108;0;36
1081;1957;PhD;Married;75283;1;2;27/03/2013;26;733;9;180;12;66
4261;1946;PhD;Single;82800;0;0;24/11/2012;23;1006;22;115;59;45
9916;1954;Graduation;Married;38998;1;1;03/11/2012;92;34;1;14;0;5
5350;1991;Master;Single;90638;0;0;13/02/2014;29;1156;120;915;94;96
8135;1986;Master;Married;27161;1;0;28/10/2013;41;7;4;23;7;11
8685;1977;Graduation;Married;42014;1;0;17/08/2012;56;244;15;108;4;50
4967;1960;PhD;Together;38201;0;1;29/03/2013;19;233;0;23;0;12
2130;1982;Graduation;Together;45203;2;0;23/03/2014;4;35;3;67;10;24
9298;1947;PhD;Together;81574;0;0;28/04/2014;89;1252;0;465;46;0
8175;1992;Graduation;Married;34935;0;0;21/06/2013;71;34;4;66;3;20
6257;1976;Master;Single;60482;0;1;23/01/2013;81;255;43;134;37;24
3790;1956;Graduation;Together;34633;2;1;23/01/2014;31;8;1;5;0;1
9952;1947;Master;Together;78093;0;0;11/12/2013;53;368;32;639;13;10
3503;1950;Graduation;Divorced;82460;0;0;02/12/2013;78;255;47;573;52;15
5223;1966;Master;Together;45903;0;1;23/04/2014;80;33;8;10;2;3
4608;1987;Graduation;Divorced;81361;0;0;25/02/2014;18;163;23;424;27;76
1626;1973;PhD;Divorced;35860;1;1;19/05/2014;37;15;0;8;4;20
4764;1952;Master;Together;40442;1;1;19/08/2012;52;45;12;52;25;13
2471;1965;Graduation;Married;61482;0;0;27/06/2014;39;48;58;68;16;43
5892;1980;Graduation;Married;34968;1;0;10/04/2013;11;158;6;45;8;2
2612;1987;Graduation;Married;75794;0;0;24/12/2013;33;754;160;625;63;48
4971;1962;PhD;Together;31497;0;1;06/12/2012;22;108;1;28;13;4
5185;1955;Graduation;Married;74268;0;0;14/02/2013;83;199;66;315;97;41
10069;1988;Basic;Together;13724;1;0;31/08/2012;43;2;7;5;2;27
2262;1965;Master;Together;45143;0;1;26/08/2013;74;202;5;74;11;14
1131;1967;PhD;Single;52569;0;1;05/04/2014;54;85;0;3;0;7
1041;1973;PhD;Single;48432;0;1;18/10/2012;3;322;3;50;4;42
24;1960;Master;Together;17144;1;1;15/02/2014;96;18;2;19;0;6
3409;1984;Graduation;Single;36108;1;0;15/10/2013;68;141;8;129;3;47
7022;1971;Graduation;Married;76445;1;0;28/09/2012;2;739;107;309;140;35
7943;1975;PhD;Married;36663;1;0;25/04/2014;40;18;0;6;3;5
5272;1965;Master;Married;53843;0;1;27/06/2013;64;378;0;88;19;73
5453;1956;Master;Married;90226;0;0;26/09/2012;26;1083;108;649;253;108
2565;1955;Master;Divorced;70638;0;0;01/06/2013;69;1016;12;215;16;63
800;1960;Graduation;Together;44512;1;1;30/08/2013;57;23;1;6;0;2
11092;1961;Graduation;Married;27116;1;1;02/03/2014;78;12;1;21;2;3
5062;1963;PhD;Married;54072;1;1;27/07/2013;71;35;0;4;0;0
8969;1977;Graduation;Married;71855;0;1;16/01/2013;59;548;31;422;0;28
4656;1990;2n Cycle;Single;51250;1;0;30/03/2013;28;342;32;230;34;40
4480;1973;Master;Married;60432;0;1;09/03/2014;61;365;3;15;4;11
9971;1964;PhD;Married;65526;0;1;11/04/2014;22;397;19;69;12;9
6729;1988;Graduation;Single;68655;0;0;10/08/2012;95;456;19;832;75;38
1773;1978;2n Cycle;Married;12393;0;0;04/12/2012;38;5;6;15;11;13
9242;1990;Graduation;Single;64509;0;0;17/08/2013;19;836;185;575;24;77
1764;1975;Graduation;Single;33955;1;0;09/08/2013;92;100;2;128;23;10
6215;1977;Graduation;Married;31353;1;1;29/12/2013;24;10;0;10;3;7
10099;1984;Graduation;Married;55434;1;0;05/10/2013;21;238;115;215;169;76
5423;1983;Graduation;Together;28359;1;0;27/10/2013;35;6;0;5;2;2
940;1987;Graduation;Single;57100;1;0;18/05/2014;9;158;11;99;15;17
3011;1965;Graduation;Married;69139;0;1;27/01/2014;23;86;12;75;33;6
3298;1956;Master;Married;52973;0;1;08/11/2012;92;856;0;76;12;199
8286;1965;PhD;Together;51717;0;1;20/08/2013;55;98;1;17;0;5
9668;1971;Graduation;Married;18793;1;0;12/01/2013;14;4;16;20;0;20
5120;1982;2n Cycle;Together;66664;0;0;25/09/2012;78;398;96;447;220;32
6097;1959;Graduation;Single;50664;1;1;16/01/2013;64;313;8;104;6;126
7019;1963;Graduation;Together;54414;1;1;23/01/2013;49;109;18;16;24;18
7408;1952;PhD;Married;54549;0;1;03/03/2014;8;216;2;6;0;9
8041;1971;PhD;Widow;47111;0;1;08/09/2012;35;595;71;153;120;41
252;1963;PhD;Divorced;41003;0;0;17/03/2013;11;123;133;142;71;88
9986;1982;Graduation;Together;19444;1;0;22/02/2014;8;16;0;23;3;10
3276;1976;2n Cycle;Together;36301;1;0;25/10/2013;53;11;12;35;3;12
3859;1947;PhD;Together;73059;0;1;31/08/2013;36;410;112;420;0;71
3570;1969;PhD;Together;42731;1;0;21/10/2013;64;159;2;51;6;24
3783;1959;PhD;Married;52854;1;1;24/03/2014;43;105;0;10;0;0
10207;1978;Graduation;Together;22775;1;0;19/06/2013;40;5;1;8;0;1
10906;1948;PhD;Together;46681;0;2;08/10/2013;52;269;15;69;15;38
3427;1955;PhD;Married;59821;0;1;12/04/2013;11;629;0;70;0;35
5209;1954;Graduation;Divorced;50002;0;1;17/06/2013;21;443;5;71;21;82
10711;1945;Graduation;Married;69755;0;0;02/10/2013;23;217;77;373;111;93
10785;1969;Graduation;Married;44078;1;1;19/06/2014;17;24;1;10;2;4
2814;1976;Master;Together;30560;1;0;27/06/2013;6;9;1;5;4;7
6866;1969;Master;Together;35924;1;1;23/03/2014;56;8;0;14;2;7
1665;1964;PhD;Divorced;64140;0;2;23/09/2013;71;1459;0;61;0;215
6575;1981;Graduation;Together;56386;1;1;27/10/2012;51;230;48;214;13;75
3829;1979;Basic;Together;24594;1;0;10/12/2013;94;1;3;6;10;9
3091;1981;2n Cycle;Together;75774;1;0;02/05/2014;27;340;21;134;258;56
10141;1960;Master;Divorced;39228;0;0;10/05/2013;1;7;1;6;0;3
5177;1974;Master;Married;58494;0;1;12/12/2013;56;298;7;68;4;19
7005;1981;Graduation;Single;58684;0;0;16/06/2014;71;479;35;179;28;85
6409;1967;Graduation;Divorced;57136;0;0;18/05/2013;18;267;140;599;34;127
7485;1950;PhD;Widow;56551;1;1;07/05/2014;48;67;4;32;17;16
8079;1982;Graduation;Married;22448;1;0;26/02/2014;86;3;1;8;23;18
8395;1961;Graduation;Single;82014;0;0;20/08/2012;48;980;37;265;35;31
10352;1963;Graduation;Widow;34213;1;1;07/09/2012;2;50;4;28;6;26
4931;1977;Graduation;Together;157146;0;0;29/04/2013;13;1;0;1725;2;1
13;1947;PhD;Widow;25358;0;1;22/07/2013;57;19;0;5;0;8
1834;1978;Master;Single;35544;1;0;08/03/2014;77;30;5;23;4;4
2285;1954;Master;Together;36634;0;1;28/05/2013;0;213;9;76;4;30
2295;1954;PhD;Married;62670;0;1;02/02/2014;57;539;30;92;80;38
1378;1972;2n Cycle;Together;50334;0;1;24/07/2013;24;284;16;160;84;134
2781;1981;Graduation;Single;72066;0;0;23/06/2014;55;1003;34;536;134;34
1165;1958;PhD;Single;50729;1;1;02/05/2013;62;239;13;143;45;52
1404;1968;Graduation;Together;34916;2;0;15/05/2013;89;51;23;82;33;42
6457;1976;Graduation;Divorced;64892;0;1;29/05/2014;77;527;24;230;32;65
2639;1966;Graduation;Single;43602;1;1;10/01/2014;45;19;5;12;10;19
8299;1989;PhD;Single;33996;0;0;11/09/2013;46;40;2;15;8;6
6437;1985;2n Cycle;Single;41473;1;0;19/06/2013;80;21;8;20;15;9
6912;1967;PhD;Married;63246;0;2;20/08/2013;60;593;30;91;29;7
7327;1959;PhD;Married;36732;1;1;29/12/2013;71;21;5;3;10;7
5299;1970;PhD;Married;69084;1;0;19/11/2013;43;1181;107;199;39;30
4127;1967;PhD;Married;77766;0;1;22/02/2013;97;1004;59;265;115;27
8143;1985;PhD;Single;37929;0;0;30/07/2013;49;202;2;46;3;10
1964;1951;Graduation;Together;86610;0;0;05/09/2013;66;446;107;768;33;53
3690;1986;Master;Married;80141;0;0;11/01/2013;20;1184;102;673;52;40
3433;1955;2n Cycle;Married;72635;0;0;03/06/2013;54;390;22;323;104;107
3389;1970;Graduation;Married;69016;0;1;22/11/2012;61;726;53;363;123;161
4712;1991;2n Cycle;Together;20193;0;0;28/11/2012;18;8;8;22;24;9
1170;1975;Graduation;Married;27573;1;0;25/03/2013;45;50;15;110;39;15
6347;1979;Basic;Single;15862;1;0;27/06/2013;26;1;1;4;11;10
4065;1976;PhD;Married;49544;1;0;12/02/2013;0;308;0;73;0;23
8230;1980;Graduation;Married;33228;1;0;23/01/2014;28;22;2;31;7;5
1215;1978;Graduation;Together;70440;0;0;08/10/2013;49;690;117;499;76;88
5939;1971;Graduation;Together;38232;1;1;17/01/2014;84;43;5;28;7;33
2156;1955;PhD;Married;22554;1;1;03/11/2012;38;27;0;10;0;4
7788;1983;PhD;Married;23536;1;0;04/06/2014;53;6;0;3;0;1
10323;1952;Graduation;Married;49413;0;1;25/10/2013;88;205;7;41;3;46
7947;1969;Graduation;Married;42231;1;1;25/03/2014;99;24;0;8;0;4
1891;1980;Master;Divorced;78789;0;0;08/08/2012;12;667;50;850;21;83
2570;1968;Graduation;Together;56534;0;1;23/07/2013;35;691;7;61;10;46
9256;1971;Graduation;Single;58350;0;1;04/01/2013;5;493;26;206;116;80
295;1989;Graduation;Single;81217;0;0;19/07/2013;77;493;70;324;146;84
7397;1951;Graduation;Single;49090;0;1;19/07/2013;45;494;5;82;7;100
6349;1987;Master;Divorced;61787;0;0;06/07/2013;71;621;73;414;78;85
10790;1985;PhD;Married;18169;1;0;19/02/2013;40;9;0;5;0;7
10398;1981;2n Cycle;Single;24336;1;0;27/08/2012;82;1;6;2;8;12
2431;1990;Graduation;Married;18222;0;0;31/12/2012;70;12;4;19;12;14
550;1952;Graduation;Divorced;62335;0;1;23/05/2013;87;243;131;217;85;26
1890;1971;2n Cycle;Together;42033;1;1;19/09/2012;95;11;1;4;2;7
10742;1983;PhD;Married;86580;0;0;27/02/2013;72;532;21;127;26;20
10356;1957;PhD;Divorced;41437;1;1;22/09/2012;5;29;0;2;0;1
4676;1951;Master;Widow;73705;0;2;05/03/2014;86;612;91;520;258;107
8852;1976;Graduation;Married;61064;0;1;31/08/2012;80;387;126;342;0;180
3565;1955;Master;Married;38452;1;1;30/03/2014;62;56;0;14;0;2
5294;1989;Graduation;Single;18358;1;0;20/11/2013;49;6;8;19;16;4
1958;1973;PhD;Together;55012;0;1;21/03/2014;85;582;0;65;0;13
7349;1973;Basic;Together;9722;1;0;02/10/2012;7;6;17;16;6;42
8799;1984;PhD;Married;38175;1;0;23/09/2013;6;70;6;69;2;3
1351;1956;Master;Together;58656;0;1;20/09/2012;25;962;12;194;16;12
1045;1965;Graduation;Together;52117;0;1;16/08/2012;55;112;10;107;30;20
7732;1978;Graduation;Married;64813;1;0;02/01/2014;81;293;0;124;179;52
8070;1973;PhD;Married;54222;0;1;01/03/2014;98;199;12;31;3;7
477;1986;Graduation;Married;83512;0;0;17/06/2014;31;1060;61;835;80;101
7832;1959;Master;Married;77520;0;1;28/08/2013;30;940;44;396;0;58
2202;1978;Graduation;Together;41154;0;1;09/04/2013;98;44;2;11;2;7
7396;1966;Graduation;Married;80398;0;0;10/11/2012;92;342;51;936;207;26
4055;1992;Basic;Single;18746;1;0;29/05/2014;41;2;10;11;12;20
10340;1984;Graduation;Together;35196;1;0;13/11/2012;68;75;12;141;43;187
10091;1956;Graduation;Single;60230;0;1;20/05/2013;78;520;20;367;39;40
7629;1977;Graduation;Married;22108;1;1;08/05/2014;46;5;3;9;6;6
10640;1974;Graduation;Together;44392;1;1;05/09/2013;71;87;5;71;7;29
3498;1976;PhD;Married;55424;0;1;25/11/2012;6;462;61;184;10;107
6742;1979;Graduation;Married;17688;1;0;13/01/2013;82;2;2;1;3;2
1172;1983;PhD;Married;92491;0;0;01/05/2013;71;979;44;935;29;22
569;1991;Graduation;Single;90273;0;0;14/12/2013;32;704;129;853;120;111
4686;1962;PhD;Widow;82571;0;0;02/04/2014;28;861;31;558;62;79
1381;1982;PhD;Single;38513;1;0;28/01/2014;20;172;3;115;16;18
2634;1979;Master;Single;16653;1;0;18/04/2014;10;5;7;31;15;7
10905;1955;Graduation;Together;42586;1;1;29/10/2012;7;194;2;56;0;0
1744;1965;Basic;Single;23529;0;1;07/01/2013;67;9;7;13;3;20
1000;1961;Master;Together;74881;1;1;08/03/2013;48;505;72;270;36;54
3828;1951;Graduation;Married;71107;0;1;17/02/2013;61;533;10;217;198;195
8605;1964;PhD;Together;46910;1;1;23/03/2014;36;48;0;14;0;6
10304;1959;Graduation;Married;18690;0;0;28/12/2012;77;6;1;7;23;19
4351;1955;Graduation;Divorced;37244;1;1;27/04/2013;90;18;2;10;0;25
10129;1966;Graduation;Together;82427;0;0;12/03/2014;35;482;147;509;104;107
2499;1958;2n Cycle;Single;75342;0;1;06/05/2013;38;204;97;97;21;26
10092;1954;Graduation;Divorced;70044;0;1;18/02/2013;46;1073;0;250;153;14
7500;1967;Graduation;Single;79146;1;1;24/04/2014;33;245;16;223;21;16
5796;1963;Graduation;Married;77437;0;0;26/11/2013;70;560;21;442;29;29
10556;1959;Graduation;Married;54984;0;1;24/05/2014;51;173;13;131;32;6
1064;1971;PhD;Married;42403;1;0;11/12/2013;18;22;1;11;0;3
48;1964;Graduation;Together;55761;0;1;24/04/2014;97;136;1;12;0;32
7610;1983;Graduation;Together;37292;1;0;18/04/2013;32;275;0;86;10;66
